id,bumelerze_id,time,year,lat,lon,depth_km,mag,mag_type,source_catalog,source_id,contributing_sources,merged_count
bumelerze-020344,bml2013000i,2013-05-15T07:09:58.010Z,2013,39.017,41.177,5.0,4.0,mb,USGS,usp000k0px,USGS,1
bumelerze-020345,bml2013000j,2013-06-10T15:36:29.340Z,2013,38.495,43.903,10.0,4.1,mb,USGS,us2013rgcj,USGS,1
bumelerze-020346,bml2013000k,2013-06-12T19:02:53.950Z,2013,38.654,43.581,11.8,4.5,mb,USGS,usc000hnc9,USGS,1
bumelerze-020347,bml2013000l,2013-06-25T13:22:30.980Z,2013,38.826,44.69,45.4,4.0,mb,USGS,usc000hznu,USGS,1
bumelerze-020348,bml2013000m,2013-06-28T05:13:08.590Z,2013,38.378,45.455,14.8,4.2,mb,USGS,usb000i2bz,USGS,1
bumelerze-020349,bml2013000n,2013-06-28T21:16:20.760Z,2013,38.581,44.804,5.8,4.1,mb,USGS,usb000i300,USGS,1
bumelerze-020350,bml2013000o,2013-07-06T17:07:49.290Z,2013,37.63,48.966,10.7,4.1,mb,USGS,usp000k1s3,USGS,2
bumelerze-020351,bml2013000p,2013-08-01T00:01:39.500Z,2013,32.58,48.44,16.3,4.1,mb,USGS,usb000it1p,USGS,2
bumelerze-020352,bml2013000q,2013-08-02T01:10:29.960Z,2013,36.4883,43.3152,10.13,4.2,mb,USGS,usb000itv8,USGS,2
bumelerze-020353,bml2013000r,2013-08-12T15:00:05.130Z,2013,32.3721,49.4131,10.0,4.3,mb,USGS,usb000j15m,USGS,2
bumelerze-020354,bml2013000s,2013-09-13T00:25:49.000Z,2013,33.19,48.78,5.0,4.1,mb,USGS,usb000jw02,USGS,2
bumelerze-020355,bml2013000t,2013-09-16T10:31:39.640Z,2013,39.006,41.4143,6.5,4.1,mb,USGS,usc000jvbx,USGS,1
bumelerze-020356,bml2013000u,2013-09-16T16:04:59.880Z,2013,32.3762,49.5494,10.0,4.8,mb,USGS,usc000jvh2,USGS,2
bumelerze-020357,bml2013000v,2013-09-17T20:40:51.140Z,2013,39.0234,41.4924,5.33,5.0,mb,USGS,usc000jwi4,USGS,1
bumelerze-020358,bml2013000w,2013-09-18T16:26:50.430Z,2013,32.9171,48.8728,10.0,4.6,mb,USGS,usb000jvfw,USGS,2
bumelerze-020359,bml2013000x,2013-09-21T02:15:43.870Z,2013,38.696,43.404,3.5,4.3,mb,USGS,usb000jx1a,USGS,1
bumelerze-020360,bml2013000y,2013-09-23T01:41:36.700Z,2013,32.77,48.1,15.3,4.6,mb,USGS,usb000jxsl,USGS,2
bumelerze-020361,bml2013000z,2013-09-24T15:45:23.000Z,2013,31.86,49.54,14.0,4.6,mb,USGS,usb000k2cf,USGS,2
bumelerze-020362,bml20130010,2013-09-26T02:55:36.360Z,2013,38.8405,43.5725,5.0,4.0,ml,USGS,usb000k00m,USGS,1
bumelerze-020363,bml20130011,2013-09-27T10:02:43.000Z,2013,37.33,44.94,7.0,4.5,mb,USGS,usb000k0xu,USGS,2
bumelerze-020364,bml20130012,2013-10-03T12:12:28.340Z,2013,30.9868,49.666,32.44,4.2,mb,USGS,usb000k5am,USGS,2
bumelerze-020365,bml20130013,2013-10-13T22:21:53.800Z,2013,37.671,48.376,7.4,4.2,mb,USGS,usb000kcgq,USGS,2
bumelerze-020366,bml20130014,2013-10-14T20:33:19.440Z,2013,34.7593,46.0454,11.95,4.2,mb,USGS,usb000kd5e,USGS,2
bumelerze-020367,bml20130015,2013-10-16T08:49:32.700Z,2013,35.255,49.786,2.0,4.6,mb,USGS,usb000kel7,USGS,1
bumelerze-020368,bml20130016,2013-10-30T22:40:31.990Z,2013,38.6995,43.2402,5.0,4.0,mb,USGS,usc000ks1w,USGS,1
bumelerze-020369,bml20130017,2013-11-05T02:19:28.500Z,2013,37.815,47.189,11.0,3.9,mb,USGS,usb000ksmk,USGS,1
bumelerze-020370,bml20130018,2013-11-05T04:03:39.600Z,2013,34.896,45.083,9.5,4.0,mb,USGS,usb000ksp1,USGS,2
bumelerze-020371,bml20130019,2013-11-07T20:03:20.570Z,2013,38.3746,44.7717,10.0,4.0,mb,USGS,usb000ku8b,USGS,1
bumelerze-020372,bml2013001a,2013-11-08T10:12:35.000Z,2013,37.86,47.27,15.0,4.3,mb,USGS,usb000kukz,USGS,1
bumelerze-020373,bml2013001b,2013-11-09T21:21:04.290Z,2013,38.3582,44.7465,3.3,4.1,mb,USGS,usb000kvba,USGS,1
bumelerze-020374,bml2013001c,2013-11-22T03:29:18.070Z,2013,38.664,43.198,5.0,4.4,mwr,USGS,usb000l41l,USGS,1
bumelerze-020375,bml2013001d,2013-11-22T06:51:26.820Z,2013,34.423,45.533,18.1,5.67,Mw,ISCGEM,603801015,"ISCGEM,USGS",3
bumelerze-020376,bml2013001e,2013-11-22T10:09:58.730Z,2013,34.4284,45.3833,5.55,4.2,mb,USGS,usb000l7db,USGS,2
bumelerze-020377,bml2013001f,2013-11-22T15:23:24.000Z,2013,34.39,45.5,14.0,3.8,mb,USGS,usb000l7dj,USGS,2
bumelerze-020378,bml2013001g,2013-11-22T18:30:58.580Z,2013,34.344,45.68,13.9,5.7,Mw,ISCGEM,603806639,"ISCGEM,USGS",3
bumelerze-020379,bml2013001h,2013-11-22T18:44:00.890Z,2013,33.9256,45.6973,11.54,4.4,mb,USGS,usb000l7dz,USGS,2
bumelerze-020380,bml2013001i,2013-11-22T19:24:05.600Z,2013,34.304,45.612,12.1,3.9,mb,USGS,usb000l4n4,USGS,2
bumelerze-020381,bml2013001j,2013-11-22T20:43:46.250Z,2013,34.0056,45.6456,10.08,4.1,mb,USGS,usb000l7ea,USGS,2
bumelerze-020382,bml2013001k,2013-11-22T21:02:33.030Z,2013,34.1896,45.5917,10.06,4.4,mb,USGS,usb000l4qz,USGS,2
bumelerze-020383,bml2013001l,2013-11-23T06:52:02.460Z,2013,34.2649,45.5609,10.37,4.2,mb,USGS,usb000l7px,USGS,2
bumelerze-020384,bml2013001m,2013-11-23T23:26:20.600Z,2013,34.2291,45.6639,10.06,5.2,mb,USGS,usb000l5em,USGS,2
bumelerze-020385,bml2013001n,2013-11-24T03:20:30.600Z,2013,36.1513,45.4939,10.56,4.3,mb,USGS,usb000l5ic,USGS,2
bumelerze-020386,bml2013001o,2013-11-24T06:56:57.800Z,2013,34.251,45.62,12.0,4.2,mb,USGS,usb000l5ln,USGS,2
bumelerze-020387,bml2013001p,2013-11-24T18:03:13.030Z,2013,34.1438,45.6274,10.78,5.0,mb,USGS,usb000l5tg,USGS,2
bumelerze-020388,bml2013001q,2013-11-24T18:05:42.580Z,2013,34.129,45.635,18.7,5.51,Mw,ISCGEM,603810487,"ISCGEM,USGS",3
bumelerze-020389,bml2013001r,2013-11-25T02:01:57.900Z,2013,34.29,45.49,17.0,4.0,mb,USGS,usb000l5xs,USGS,2
bumelerze-020390,bml2013001s,2013-12-01T18:45:53.760Z,2013,33.8934,46.4902,10.0,4.2,mb,USGS,usb000lbwg,USGS,2
bumelerze-020391,bml2013001t,2013-12-10T16:33:09.590Z,2013,34.1563,45.6089,23.06,4.1,mb,USGS,usc000lk2t,USGS,2
bumelerze-020392,bml2013001u,2013-12-16T11:58:08.910Z,2013,38.9377,43.6207,5.0,3.8,mb,USGS,usc000m1jx,USGS,1
bumelerze-020393,bml2013001v,2013-12-19T07:58:04.890Z,2013,38.295,46.8473,9.77,4.0,mb,USGS,usc000lvp0,USGS,1
bumelerze-020394,bml2013001w,2013-12-20T07:29:11.450Z,2013,31.7563,45.8704,14.16,4.0,mb,USGS,usc000lvqc,USGS,2
bumelerze-020395,bml2013001x,2013-12-24T02:17:42.880Z,2013,38.8735,43.554,5.0,4.1,mb,USGS,usc000lqqa,USGS,1
bumelerze-020396,bml2013001y,2013-12-28T22:56:31.920Z,2013,32.8154,47.6113,10.1,4.9,mb,USGS,usc000ltga,USGS,2
bumelerze-020397,bml20140001,2014-01-29T15:48:47.680Z,2014,32.4377,49.8993,10.0,4.6,mb,USGS,usc000mqec,USGS,1
bumelerze-020398,bml20140002,2014-02-02T16:00:38.000Z,2014,33.51,46.01,17.0,4.1,mb,USGS,usc000mspn,USGS,2
bumelerze-020399,bml20140003,2014-02-07T04:43:19.400Z,2014,32.615,48.823,9.5,4.7,mb,USGS,usc000mjv9,USGS,2
bumelerze-020400,bml20140004,2014-02-18T21:51:36.500Z,2014,38.82,43.53,10.0,4.5,mb,USGS,usc000mt3m,USGS,1
bumelerze-020401,bml20140005,2014-02-20T04:18:36.400Z,2014,32.73,49.92,15.0,4.3,mb,USGS,usc000mu5a,USGS,1
bumelerze-020402,bml20140006,2014-02-27T06:05:14.470Z,2014,38.6575,48.7047,30.1,4.0,mb,USGS,usc000myxa,USGS,1
bumelerze-020403,bml20140007,2014-02-27T13:57:22.000Z,2014,30.71,49.9,18.0,4.1,mb,USGS,usc000n511,USGS,1
bumelerze-020404,bml20140008,2014-03-05T12:03:29.600Z,2014,38.6662,43.1725,5.0,3.9,mb,USGS,usb000n1hn,USGS,1
bumelerze-020405,bml20140009,2014-03-09T06:34:10.300Z,2014,38.09,46.392,16.7,3.5,mb_lg,USGS,usc000pimt,USGS,1
bumelerze-020406,bml2014000a,2014-03-12T03:41:52.300Z,2014,32.493,48.466,13.2,4.1,mb,USGS,usc000n8kw,USGS,2
bumelerze-020407,bml2014000b,2014-03-15T02:20:56.800Z,2014,39.2276,49.1078,39.46,4.0,mb,USGS,usc000nc77,USGS,1
bumelerze-020408,bml2014000c,2014-03-18T09:28:46.440Z,2014,38.872,43.55,5.0,4.1,mb,USGS,usc000nfaq,USGS,1
bumelerze-020409,bml2014000d,2014-03-20T21:07:16.000Z,2014,31.6,49.63,19.0,4.2,mb,USGS,usc000nj70,USGS,2
bumelerze-020410,bml2014000e,2014-03-26T14:00:16.900Z,2014,38.1,38.63,10.0,4.4,mb,USGS,usc000p59z,USGS,1
bumelerze-020411,bml2014000f,2014-04-06T10:15:41.400Z,2014,31.253,49.881,19.2,4.4,mb,USGS,usc000p7hf,USGS,1
bumelerze-020412,bml2014000g,2014-04-16T01:14:08.100Z,2014,35.69,45.19,10.0,3.8,mb,USGS,usb000pm1h,USGS,2
bumelerze-020413,bml2014000h,2014-04-30T15:11:02.780Z,2014,38.5827,43.5494,10.0,4.0,mb,USGS,usb000qwhz,USGS,1
bumelerze-020414,bml2014000i,2014-05-23T02:04:43.300Z,2014,38.8058,48.6996,10.0,4.0,mb,USGS,usc000rdxp,USGS,1
bumelerze-020415,bml2014000j,2014-05-27T00:16:14.360Z,2014,38.8562,43.5288,5.0,4.2,mb,USGS,usb000r4tp,USGS,1
bumelerze-020416,bml2014000k,2014-06-11T16:42:10.370Z,2014,38.4942,43.1947,10.0,4.4,mwr,USGS,usc000re10,USGS,1
bumelerze-020417,bml2014000l,2014-06-18T06:19:36.300Z,2014,33.931,47.267,8.0,4.3,mb,USGS,usc000rh6g,USGS,2
bumelerze-020418,bml2014000m,2014-06-25T11:45:01.700Z,2014,30.644,49.865,10.0,4.0,mb,USGS,usb000rvjt,USGS,1
bumelerze-020419,bml2014000n,2014-06-29T01:09:30.900Z,2014,33.975,48.209,15.0,4.0,mb,USGS,usb000rvnr,USGS,2
bumelerze-020420,bml2014000o,2014-07-05T23:41:43.200Z,2014,32.1373,49.5569,10.0,4.2,mb,USGS,usb000rvf3,USGS,2
bumelerze-020421,bml2014000p,2014-07-12T11:20:57.900Z,2014,35.058,47.951,10.0,4.3,mb,USGS,usb000rwhh,USGS,2
bumelerze-020422,bml2014000q,2014-07-12T16:16:22.000Z,2014,32.61,48.05,9.0,4.6,mb,USGS,usb000rsd8,USGS,2
bumelerze-020423,bml2014000r,2014-07-19T02:24:30.990Z,2014,38.616,43.156,5.0,4.0,mb,USGS,usb000rugg,USGS,1
bumelerze-020424,bml2014000s,2014-07-27T18:17:47.000Z,2014,31.46,49.42,12.0,4.3,mb,USGS,usb000s178,USGS,2
bumelerze-020425,bml2014000t,2014-07-28T05:14:57.000Z,2014,33.62,45.59,8.0,4.1,mb,USGS,usb000rxup,USGS,2
bumelerze-020426,bml2014000u,2014-08-08T12:10:05.000Z,2014,32.6,48.09,10.0,4.1,mb,USGS,usb000s4u1,USGS,2
bumelerze-020427,bml2014000v,2014-08-17T11:24:16.590Z,2014,32.6589,47.709,10.0,4.8,mb,USGS,usb000s3js,USGS,2
bumelerze-020428,bml2014000w,2014-08-17T14:47:20.300Z,2014,32.7,47.64,16.0,5.0,mb,USGS,usb000s3k2,USGS,2
bumelerze-020429,bml2014000x,2014-08-18T02:32:05.350Z,2014,32.703,47.695,10.2,6.2,mww,USGS,usb000s3np,USGS,2
bumelerze-020430,bml2014000y,2014-08-18T02:43:32.170Z,2014,32.4748,47.4318,10.0,4.7,mb,USGS,usc000s826,USGS,2
bumelerze-020431,bml2014000z,2014-08-18T02:49:01.910Z,2014,32.4329,47.4817,10.0,4.4,mb,USGS,usc000s80z,USGS,2
bumelerze-020432,bml20140010,2014-08-18T02:49:59.380Z,2014,32.5877,47.5219,10.0,4.3,mb,USGS,usc000s820,USGS,2
bumelerze-020433,bml20140011,2014-08-18T02:53:12.600Z,2014,32.73,47.69,14.0,4.3,mb,USGS,usb000s3nz,USGS,2
bumelerze-020434,bml20140012,2014-08-18T02:56:54.400Z,2014,32.74,47.63,14.0,4.2,mb,USGS,usc000s822,USGS,2
bumelerze-020435,bml20140013,2014-08-18T02:59:25.440Z,2014,32.5443,47.6741,10.0,4.5,mb,USGS,usb000s3ns,USGS,2
bumelerze-020436,bml20140014,2014-08-18T03:00:41.950Z,2014,32.7941,47.5514,10.0,4.4,mb,USGS,usc000s80v,USGS,2
bumelerze-020437,bml20140015,2014-08-18T03:01:35.000Z,2014,32.696,47.557,10.0,4.8,mb,USGS,usb000s3nu,USGS,2
bumelerze-020438,bml20140016,2014-08-18T03:11:31.700Z,2014,32.74,47.601,12.0,4.5,mb,USGS,usb000s3nx,USGS,2
bumelerze-020439,bml20140017,2014-08-18T03:13:09.670Z,2014,32.5347,47.6497,10.0,4.4,mb,USGS,usc000s828,USGS,2
bumelerze-020440,bml20140018,2014-08-18T03:17:10.200Z,2014,32.678,47.596,23.5,4.2,mb,USGS,usc000s80p,USGS,2
bumelerze-020441,bml20140019,2014-08-18T03:18:32.000Z,2014,32.705,47.737,17.3,4.2,mb,USGS,usc000s80n,USGS,2
bumelerze-020442,bml2014001a,2014-08-18T03:45:28.800Z,2014,32.789,47.652,9.2,4.2,mb,USGS,usb000s3p3,USGS,2
bumelerze-020443,bml2014001b,2014-08-18T03:53:15.000Z,2014,32.688,47.725,13.2,4.2,mb,USGS,usb000s3pa,USGS,2
bumelerze-020444,bml2014001c,2014-08-18T04:20:41.400Z,2014,32.755,47.509,12.0,4.9,mb,USGS,usb000s3p9,USGS,2
bumelerze-020445,bml2014001d,2014-08-18T04:39:30.800Z,2014,32.706,47.722,7.9,4.7,mb,USGS,usb000s3pb,USGS,2
bumelerze-020446,bml2014001e,2014-08-18T04:45:35.100Z,2014,32.759,47.555,14.0,4.0,mb,USGS,usc000s80r,USGS,2
bumelerze-020447,bml2014001f,2014-08-18T05:11:12.000Z,2014,32.85,47.54,8.0,4.0,mb,USGS,usc000s80s,USGS,2
bumelerze-020448,bml2014001g,2014-08-18T05:14:56.000Z,2014,32.78,47.64,9.0,4.3,mb,USGS,usc000s80t,USGS,2
bumelerze-020449,bml2014001h,2014-08-18T05:25:51.000Z,2014,32.72,47.69,12.0,5.6,mwb,USGS,usb000s3ph,USGS,2
bumelerze-020450,bml2014001i,2014-08-18T05:59:21.000Z,2014,32.75,47.71,10.0,4.4,mb,USGS,usc000s80u,USGS,2
bumelerze-020451,bml2014001j,2014-08-18T06:34:46.000Z,2014,32.69,47.69,10.0,4.1,mb,USGS,usb000s3pl,USGS,2
bumelerze-020452,bml2014001k,2014-08-18T06:50:00.000Z,2014,32.63,47.76,10.0,4.3,mb,USGS,usc000s82b,USGS,2
bumelerze-020453,bml2014001l,2014-08-18T06:59:01.000Z,2014,32.73,47.78,14.0,4.4,mb,USGS,usb000s3ps,USGS,2
bumelerze-020454,bml2014001m,2014-08-18T08:05:26.000Z,2014,32.76,47.6,10.0,4.9,mb,USGS,usb000s3q1,USGS,2
bumelerze-020455,bml2014001n,2014-08-18T08:42:31.000Z,2014,32.73,47.78,13.0,4.4,mb,USGS,usc000s812,USGS,2
bumelerze-020456,bml2014001o,2014-08-18T11:01:40.300Z,2014,32.67,47.72,11.0,4.6,mb,USGS,usb000s3qc,USGS,2
bumelerze-020457,bml2014001p,2014-08-18T11:06:53.700Z,2014,32.67,47.62,11.0,4.5,mb,USGS,usb000s3qe,USGS,2
bumelerze-020458,bml2014001q,2014-08-18T11:23:04.200Z,2014,32.7,47.62,15.0,5.2,mb,USGS,usb000s3qj,USGS,2
bumelerze-020459,bml2014001r,2014-08-18T11:51:35.000Z,2014,32.78,47.68,10.0,5.4,mwc,USGS,usb000s3qn,USGS,2
bumelerze-020460,bml2014001s,2014-08-18T14:32:24.640Z,2014,32.7321,47.4597,10.0,4.2,mb,USGS,usc000s81g,USGS,2
bumelerze-020461,bml2014001t,2014-08-18T15:25:39.630Z,2014,32.664,47.5744,10.0,4.0,mb,USGS,usc000s81j,USGS,2
bumelerze-020462,bml2014001u,2014-08-18T16:13:32.000Z,2014,32.64,47.53,18.0,4.1,mb,USGS,usc000s81d,USGS,2
bumelerze-020463,bml2014001v,2014-08-18T17:40:29.800Z,2014,32.65,47.74,9.0,4.6,mb,USGS,usb000s3su,USGS,2
bumelerze-020464,bml2014001w,2014-08-18T18:03:30.700Z,2014,32.699,47.771,10.0,4.3,mb,USGS,usc000s82i,USGS,2
bumelerze-020465,bml2014001x,2014-08-18T18:07:57.700Z,2014,32.656,47.685,12.2,4.1,mb,USGS,usc000s81i,USGS,2
bumelerze-020466,bml2014001y,2014-08-18T18:08:22.750Z,2014,32.5827,47.7037,5.0,6.0,mww,USGS,usb000s3t7,USGS,2
bumelerze-020467,bml2014001z,2014-08-18T18:09:05.550Z,2014,32.5365,47.7673,10.0,5.1,mb,USGS,usc000s829,USGS,2
bumelerze-020468,bml20140020,2014-08-18T18:28:09.500Z,2014,32.646,47.696,18.3,4.2,mb,USGS,usc000s81k,USGS,2
bumelerze-020469,bml20140021,2014-08-18T18:36:20.000Z,2014,32.533,47.641,32.5,4.3,mb,USGS,usb000s3tq,USGS,2
bumelerze-020470,bml20140022,2014-08-18T18:54:57.800Z,2014,32.697,47.574,15.2,4.5,mb,USGS,usb000s3tw,USGS,2
bumelerze-020471,bml20140023,2014-08-18T19:09:12.800Z,2014,32.8,47.52,14.0,4.2,mb,USGS,usb000s3u7,USGS,2
bumelerze-020472,bml20140024,2014-08-18T19:38:15.700Z,2014,32.685,47.69,17.2,4.5,mb,USGS,usb000s3up,USGS,2
bumelerze-020473,bml20140025,2014-08-18T19:46:40.700Z,2014,32.531,47.683,25.8,4.1,mb,USGS,usc000s81r,USGS,2
bumelerze-020474,bml20140026,2014-08-18T21:44:28.300Z,2014,32.707,47.556,8.9,4.8,mb,USGS,usb000s3xb,USGS,2
bumelerze-020475,bml20140027,2014-08-18T22:06:45.000Z,2014,32.666,47.591,7.5,4.0,mb,USGS,usc000s81w,USGS,2
bumelerze-020476,bml20140028,2014-08-18T23:30:40.800Z,2014,32.66,47.666,8.4,4.1,mb,USGS,usc000s81y,USGS,2
bumelerze-020477,bml20140029,2014-08-19T00:05:51.400Z,2014,32.814,47.68,28.0,4.3,mb,USGS,usb000s3z6,USGS,2
bumelerze-020478,bml2014002a,2014-08-19T00:28:53.600Z,2014,32.77,47.552,7.2,4.2,mb,USGS,usb000s3zb,USGS,2
bumelerze-020479,bml2014002b,2014-08-19T05:51:19.900Z,2014,32.89,47.52,12.0,4.0,mb,USGS,usc000s8pq,USGS,2
bumelerze-020480,bml2014002c,2014-08-19T05:58:34.600Z,2014,32.73,47.45,14.0,4.1,mb,USGS,usc000s8pt,USGS,2
bumelerze-020481,bml2014002d,2014-08-19T10:32:53.000Z,2014,32.67,47.65,8.0,4.7,mb,USGS,usb000s45j,USGS,2
bumelerze-020482,bml2014002e,2014-08-19T10:36:16.000Z,2014,32.76,47.73,10.0,3.9,mb,USGS,usc000s8qt,USGS,2
bumelerze-020483,bml2014002f,2014-08-19T12:16:20.000Z,2014,32.72,47.63,13.0,4.3,mb,USGS,usb000s45v,USGS,2
bumelerze-020484,bml2014002g,2014-08-19T14:43:47.500Z,2014,32.79,47.72,14.0,4.1,mb,USGS,usb000s48f,USGS,2
bumelerze-020485,bml2014002h,2014-08-19T15:43:46.330Z,2014,32.6036,47.9333,10.0,4.0,mb,USGS,usc000s8q7,USGS,2
bumelerze-020486,bml2014002i,2014-08-19T16:42:07.300Z,2014,32.58,47.65,18.0,4.0,mb,USGS,usc000s8q9,USGS,2
bumelerze-020487,bml2014002j,2014-08-19T17:59:11.580Z,2014,32.5857,47.6626,12.26,4.5,mb,USGS,usb000s4bf,USGS,2
bumelerze-020488,bml2014002k,2014-08-19T21:32:16.400Z,2014,32.74,47.525,7.8,5.4,mb,USGS,usb000s4e8,USGS,2
bumelerze-020489,bml2014002l,2014-08-19T23:30:04.800Z,2014,32.718,47.534,9.4,4.4,mb,USGS,usb000s4fn,USGS,2
bumelerze-020490,bml2014002m,2014-08-20T10:14:15.700Z,2014,32.636,47.736,17.7,5.6,mwb,USGS,usb000s4if,USGS,2
bumelerze-020491,bml2014002n,2014-08-20T10:28:38.100Z,2014,32.639,47.731,10.0,4.4,mb,USGS,usb000s4iq,USGS,2
bumelerze-020492,bml2014002o,2014-08-20T11:52:23.600Z,2014,32.592,47.734,10.0,4.0,mb,USGS,usc000s8y0,USGS,2
bumelerze-020493,bml2014002p,2014-08-20T19:03:18.600Z,2014,32.771,47.477,13.1,4.4,mb,USGS,usb000s4ml,USGS,2
bumelerze-020494,bml2014002q,2014-08-20T22:45:15.300Z,2014,32.762,47.486,12.0,4.3,mb,USGS,usb000s4r4,USGS,2
bumelerze-020495,bml2014002r,2014-08-21T00:25:33.900Z,2014,32.725,47.501,10.0,4.2,mb,USGS,usc000s8yu,USGS,2
bumelerze-020496,bml2014002s,2014-08-21T22:17:38.200Z,2014,32.645,47.728,8.2,4.1,mb,USGS,usc000s8zr,USGS,2
bumelerze-020497,bml2014002t,2014-08-21T23:15:27.740Z,2014,32.6436,47.6101,10.0,4.3,mb,USGS,usb000s55x,USGS,2
bumelerze-020498,bml2014002u,2014-08-22T07:29:23.700Z,2014,32.754,47.515,10.0,4.1,mb,USGS,usc000s99m,USGS,2
bumelerze-020499,bml2014002v,2014-08-22T09:52:36.000Z,2014,31.73,49.83,14.0,3.9,mb,USGS,usc000s99v,USGS,1
bumelerze-020500,bml2014002w,2014-08-22T10:39:59.000Z,2014,32.73,47.62,16.0,4.9,mb,USGS,usb000s5a4,USGS,2
bumelerze-020501,bml2014002x,2014-08-22T10:41:30.000Z,2014,32.67,47.63,12.0,4.9,mb,USGS,usc000s9a2,USGS,2
bumelerze-020502,bml2014002y,2014-08-22T13:29:17.000Z,2014,32.65,47.7,15.0,4.9,mb,USGS,usb000s5cg,USGS,2
bumelerze-020503,bml2014002z,2014-08-22T17:55:59.400Z,2014,33.5804,45.676,10.0,4.7,mb,USGS,usb000s5fb,USGS,2
bumelerze-020504,bml20140030,2014-08-22T19:35:56.400Z,2014,32.244,47.5471,10.73,4.0,mb,USGS,usc000s9a9,USGS,2
bumelerze-020505,bml20140031,2014-08-22T20:06:04.240Z,2014,33.7003,45.7728,17.1,5.1,mwb,USGS,usb000s5h3,USGS,2
bumelerze-020506,bml20140032,2014-08-23T04:57:58.400Z,2014,32.725,47.45,8.0,4.2,mb,USGS,usb000s5lw,USGS,2
bumelerze-020507,bml20140033,2014-08-23T20:05:18.700Z,2014,32.716,47.774,19.6,5.1,mwb,USGS,usb000s5qt,USGS,2
bumelerze-020508,bml20140034,2014-08-23T20:18:05.800Z,2014,32.622,47.812,8.2,4.1,mb,USGS,usc000s9x9,USGS,2
bumelerze-020509,bml20140035,2014-08-23T20:34:52.800Z,2014,32.688,47.773,9.5,4.2,mb,USGS,usb000s5r3,USGS,2
bumelerze-020510,bml20140036,2014-08-23T22:31:48.300Z,2014,32.5793,47.5554,10.0,4.6,mb,USGS,usb000s5re,USGS,2
bumelerze-020511,bml20140037,2014-08-24T01:29:07.100Z,2014,32.695,47.792,12.9,4.0,mb,USGS,usb000s5s9,USGS,2
bumelerze-020512,bml20140038,2014-08-24T02:44:52.100Z,2014,32.682,47.792,19.4,5.2,mb,USGS,usb000s5sb,USGS,2
bumelerze-020513,bml20140039,2014-08-24T23:17:01.130Z,2014,33.6312,45.7066,10.0,4.1,mb,USGS,usb000s5wz,USGS,2
bumelerze-020514,bml2014003a,2014-08-24T23:21:19.100Z,2014,33.752,45.801,14.2,4.1,mb,USGS,usb000s9p3,USGS,2
bumelerze-020515,bml2014003b,2014-08-25T06:01:36.000Z,2014,32.74,47.71,12.0,4.7,mb,USGS,usb000s5zv,USGS,2
bumelerze-020516,bml2014003c,2014-08-26T01:12:26.100Z,2014,32.785,47.8,14.0,4.3,mb,USGS,usb000s662,USGS,2
bumelerze-020517,bml2014003d,2014-08-26T01:13:01.940Z,2014,32.729,47.7855,10.0,4.3,mb,USGS,usb000s9s8,USGS,2
bumelerze-020518,bml2014003e,2014-08-26T03:57:52.600Z,2014,32.731,47.808,8.0,4.2,mb,USGS,usb000s66m,USGS,2
bumelerze-020519,bml2014003f,2014-08-26T04:11:26.200Z,2014,32.775,47.802,9.5,4.8,mb,USGS,usb000s66r,USGS,2
bumelerze-020520,bml2014003g,2014-08-27T19:59:14.000Z,2014,32.774,47.649,9.5,4.2,mb,USGS,usc000s7g7,USGS,2
bumelerze-020521,bml2014003h,2014-08-28T07:41:11.850Z,2014,32.7381,47.5093,10.0,4.2,mb,USGS,usc000s7km,USGS,2
bumelerze-020522,bml2014003i,2014-08-31T14:44:34.110Z,2014,33.6233,45.8027,10.0,5.0,mb,USGS,usc000s8hi,USGS,2
bumelerze-020523,bml2014003j,2014-08-31T15:07:18.470Z,2014,33.5743,45.7674,9.37,4.5,mb,USGS,usc000s8hn,USGS,2
bumelerze-020524,bml2014003k,2014-09-01T00:14:20.180Z,2014,32.4666,47.6522,10.0,4.1,mb,USGS,usb000sbnx,USGS,2
bumelerze-020525,bml2014003l,2014-09-01T04:05:23.300Z,2014,32.595,47.715,16.8,4.1,mb,USGS,usc000s8me,USGS,2
bumelerze-020526,bml2014003m,2014-09-10T14:46:29.690Z,2014,32.646,47.9337,10.0,4.3,mb,USGS,usb000sea9,USGS,2
bumelerze-020527,bml2014003n,2014-09-18T22:29:13.060Z,2014,38.6836,48.8359,47.8,4.5,mb,USGS,usb000se4x,USGS,1
bumelerze-020528,bml2014003o,2014-09-20T02:53:00.000Z,2014,39.09,38.78,10.0,4.1,mb,USGS,usb000sef4,USGS,1
bumelerze-020529,bml2014003p,2014-09-28T00:00:41.440Z,2014,32.7295,47.5684,10.0,4.6,mb,USGS,usb000sgsg,USGS,2
bumelerze-020530,bml2014003q,2014-10-05T18:31:09.000Z,2014,32.64,47.83,8.0,4.3,mb,USGS,usb000smv3,USGS,2
bumelerze-020531,bml2014003r,2014-10-15T08:24:59.800Z,2014,32.76,47.58,10.0,3.8,mb,USGS,usb000srfx,USGS,2
bumelerze-020532,bml2014003s,2014-10-15T13:35:52.840Z,2014,32.5273,47.8065,10.0,5.7,mww,USGS,usb000smff,USGS,2
bumelerze-020533,bml2014003t,2014-10-15T13:45:21.410Z,2014,32.279,47.8931,10.0,4.7,mb,USGS,usb000smfh,USGS,2
